Name,Age,Purpose,Depature,Destination,PeriodOfStay
변나율,2,business,gimpo,osaka,67
김수연,71,business,busan,osaka,81
방태호,73,business,gimpo,tokyo,44
엄윤채,11,business,gimpo,fukuoka,10
남유민,78,other,incheon,osaka,32
온재원,64,business,jeju,fukuoka,41
박민성,60,tourism,jeju,saporo,17
민서율,23,tourism,jeju,fukuoka,50
호연호,15,business,busan,tokyo,79
김예린,24,other,incheon,fukuoka,60
손채이,38,other,busan,tokyo,64
유태은,71,business,gimpo,tokyo,33
심주현,25,business,busan,tokyo,74
곽이솔,72,tourism,jeju,fukuoka,78
천태호,11,other,incheon,saporo,69
손윤호,38,business,gimpo,fukuoka,3
견순기,14,tourism,incheon,tokyo,85
한예서,24,business,gimpo,tokyo,31
형라희,20,business,busan,osaka,54
성서율,1,business,jeju,tokyo,73
봉태오,75,other,jeju,saporo,17
조연주,50,tourism,busan,tokyo,75
시유민,33,other,gimpo,tokyo,11
신이서,43,business,gimpo,fukuoka,23
지종현,14,business,incheon,tokyo,52
반승찬,55,tourism,busan,fukuoka,6
견승찬,6,business,incheon,tokyo,2
송태린,23,business,busan,osaka,21
문유은,59,business,gimpo,fukuoka,60
주효원,35,business,gimpo,fukuoka,71
곽정원,52,other,busan,saporo,77
어도진,77,tourism,incheon,fukuoka,26
장지호,32,business,jeju,tokyo,14
강현호,21,other,incheon,fukuoka,53
박승유,41,other,gimpo,osaka,52
감가을,27,tourism,jeju,saporo,25
어승현,67,business,jeju,tokyo,34
나유림,36,other,busan,fukuoka,76
류상우,67,business,jeju,tokyo,72
모동욱,59,other,gimpo,saporo,52
표한별,20,other,jeju,fukuoka,48
유다솜,6,other,busan,saporo,58
옥형준,23,tourism,incheon,tokyo,71
임가온,33,other,gimpo,osaka,48
승형준,5,business,incheon,osaka,42
진하늘,51,other,gimpo,saporo,30
승주원,34,business,gimpo,osaka,69
석나경,58,tourism,busan,osaka,61
최시헌,21,other,busan,fukuoka,72
국지한,77,tourism,gimpo,saporo,25
홍재이,67,other,gimpo,osaka,48
방서진,31,other,busan,tokyo,46
온주아,78,business,incheon,saporo,90
염서빈,35,other,jeju,osaka,46
추민준,28,business,gimpo,saporo,1
남재준,21,other,jeju,saporo,47
범하민,0,tourism,jeju,saporo,76
은수연,76,business,gimpo,fukuoka,19
채다인,18,business,incheon,tokyo,87
위태환,50,business,busan,saporo,88
승은서,30,business,busan,osaka,8
피혜린,71,business,jeju,fukuoka,52
전민영,64,other,incheon,fukuoka,88
맹건,76,other,incheon,fukuoka,19
배지민,6,business,jeju,saporo,18
상재하,43,other,jeju,tokyo,76
인소민,38,other,gimpo,osaka,84
현준우,20,other,busan,saporo,63
전윤슬,8,tourism,gimpo,fukuoka,14
갈이나,61,tourism,incheon,osaka,50
강원준,22,business,jeju,tokyo,66
경윤건,45,business,jeju,fukuoka,49
온은혁,70,other,jeju,saporo,1
김나현,9,business,jeju,osaka,13
팽나현,24,business,jeju,osaka,13
강채원,49,other,busan,osaka,69
연은재,13,tourism,incheon,saporo,4
팽가은,66,tourism,jeju,fukuoka,52
은재민,43,business,gimpo,fukuoka,5
라라희,77,tourism,busan,osaka,34
노다혜,40,other,gimpo,fukuoka,23
박주완,21,other,jeju,saporo,23
형태민,38,tourism,incheon,saporo,43
시서하,74,tourism,jeju,tokyo,10
위재우,23,other,incheon,osaka,15
간수정,60,other,jeju,saporo,26
류단우,66,other,gimpo,tokyo,79
봉지율,73,other,busan,fukuoka,18
구정은,72,business,jeju,saporo,26
원윤후,64,other,gimpo,tokyo,46
강호진,43,tourism,busan,fukuoka,1
봉윤진,27,tourism,busan,saporo,24
두태이,3,other,busan,tokyo,39
인다영,17,other,busan,saporo,64
옥혜인,72,other,gimpo,fukuoka,22
배정후,21,business,incheon,saporo,2
염하온,72,other,jeju,tokyo,6
이슬아,67,other,incheon,saporo,41
설아린,50,business,busan,saporo,30
전하윤,79,tourism,incheon,tokyo,73
장봄,63,other,busan,osaka,66
석민건,63,tourism,gimpo,tokyo,70
안지인,3,tourism,incheon,tokyo,20
고소민,50,tourism,jeju,tokyo,59
옥아윤,64,other,incheon,osaka,55
변서아,67,tourism,jeju,osaka,8
함태이,29,other,busan,osaka,49
태민솔,8,business,busan,tokyo,22
목승찬,6,business,jeju,tokyo,67
단희원,17,tourism,jeju,osaka,52
국서원,46,business,gimpo,saporo,33
기로운,35,tourism,incheon,fukuoka,32
강주원,12,business,jeju,tokyo,65
문보미,11,tourism,jeju,osaka,36
차예성,54,other,busan,osaka,8
제지웅,60,business,incheon,saporo,86
서희원,47,business,incheon,saporo,22
설하윤,13,other,jeju,fukuoka,63
배소이,77,tourism,busan,saporo,87
강도경,24,tourism,busan,fukuoka,3
길은성,12,tourism,gimpo,osaka,21
예유하,37,business,busan,tokyo,31
서진서,23,business,gimpo,saporo,50
염예린,47,other,gimpo,saporo,25
목아라,53,tourism,gimpo,saporo,34
홍도원,10,tourism,busan,saporo,49
맹재희,40,tourism,busan,fukuoka,89
남예슬,76,tourism,gimpo,osaka,69
천태윤,59,other,busan,osaka,53
현민호,48,business,jeju,tokyo,45
신은준,66,business,gimpo,osaka,59
간민경,9,other,gimpo,osaka,21
위지율,3,tourism,jeju,saporo,65
모은성,17,business,jeju,fukuoka,85
남유정,12,other,busan,osaka,72
위도아,44,tourism,jeju,tokyo,44
최서율,22,tourism,gimpo,fukuoka,32
견동하,14,tourism,jeju,fukuoka,24
소채은,79,business,jeju,saporo,66
변성빈,37,business,jeju,osaka,81
맹혜민,75,business,busan,saporo,68
범태린,22,business,jeju,osaka,64
제민정,79,tourism,gimpo,fukuoka,65
용윤후,21,tourism,busan,fukuoka,10
채지민,23,other,gimpo,osaka,50
이가윤,46,tourism,jeju,tokyo,32
구승유,46,other,incheon,osaka,72
양서원,39,tourism,gimpo,fukuoka,14
류규빈,31,other,gimpo,osaka,39
목다윤,23,tourism,busan,fukuoka,35
임하람,73,other,jeju,osaka,29
마유진,55,business,incheon,osaka,24
송태은,5,business,incheon,saporo,5
맹지후,19,other,busan,osaka,2
우동준,17,tourism,jeju,saporo,75
민우영,37,tourism,jeju,osaka,21
길새봄,23,other,jeju,fukuoka,59
홍서린,33,tourism,busan,tokyo,66
송준영,37,business,busan,saporo,31
복이안,3,other,jeju,fukuoka,39
편호진,4,tourism,jeju,fukuoka,15
기혜인,24,other,gimpo,saporo,28
윤온유,45,other,gimpo,osaka,81
노재은,10,other,busan,tokyo,66
길보민,25,other,jeju,tokyo,79
마다은,48,tourism,gimpo,saporo,31
함희찬,62,tourism,gimpo,tokyo,39
정건우,42,other,incheon,saporo,18
강태은,10,tourism,incheon,fukuoka,42
채찬우,60,tourism,incheon,tokyo,82
손진호,12,tourism,busan,tokyo,4
남재준,34,tourism,jeju,saporo,57
공윤,15,other,incheon,saporo,7
설다인,40,tourism,gimpo,tokyo,20
시재이,58,business,busan,fukuoka,75
류승호,5,tourism,jeju,saporo,69
설태경,74,other,gimpo,osaka,32
나성빈,57,other,busan,tokyo,9
빈수민,67,other,busan,saporo,58
좌해나,7,business,gimpo,osaka,45
동태인,80,other,incheon,saporo,35
채소이,52,tourism,gimpo,osaka,18
엄수아,30,tourism,incheon,fukuoka,88
함재혁,52,other,gimpo,tokyo,8
음나율,39,other,jeju,saporo,24
변지완,69,other,gimpo,fukuoka,87
편재현,34,other,busan,fukuoka,29
백은성,57,other,gimpo,osaka,44
봉세아,34,other,jeju,saporo,54
우세준,48,other,gimpo,fukuoka,65
옥봄,41,business,jeju,tokyo,77
현준석,24,business,gimpo,saporo,32
진재희,35,business,busan,osaka,7
황다인,28,business,gimpo,tokyo,22
경재이,70,other,gimpo,saporo,72
서솔,40,business,busan,fukuoka,54
감하민,74,other,incheon,fukuoka,67
빈정은,68,tourism,busan,saporo,54
류해준,13,business,incheon,saporo,51
엄재이,1,business,incheon,tokyo,42
원윤슬,67,business,gimpo,tokyo,34
함율,52,other,incheon,osaka,47
제윤진,33,business,jeju,saporo,37
성나연,41,business,gimpo,fukuoka,52
사지호,62,business,jeju,osaka,50
간채민,5,other,busan,fukuoka,49
명은율,75,other,gimpo,osaka,28
조예림,7,tourism,gimpo,saporo,75
탁우빈,48,tourism,busan,fukuoka,52
탁정훈,75,other,jeju,fukuoka,69
현유민,43,business,incheon,fukuoka,29
단세아,17,tourism,busan,saporo,26
은서윤,58,tourism,jeju,osaka,56
경해인,46,other,incheon,osaka,26
탁나은,68,tourism,gimpo,saporo,5
현리나,68,tourism,gimpo,saporo,53
동재인,4,business,jeju,tokyo,78
옥수지,43,other,incheon,osaka,80
최지호,47,other,jeju,saporo,66
설채민,20,business,gimpo,osaka,34
범주연,18,tourism,jeju,tokyo,42
엄하나,20,other,gimpo,tokyo,22
조민혁,55,business,incheon,saporo,48
방시훈,18,other,jeju,osaka,19
단채연,36,other,gimpo,osaka,34
채규현,16,business,busan,osaka,83
허주원,56,other,busan,fukuoka,4
최승민,46,tourism,incheon,tokyo,20
예다연,48,other,incheon,tokyo,76
김라온,3,other,incheon,osaka,81
유민기,79,other,busan,tokyo,69
민채이,74,business,busan,osaka,83
고서아,59,other,incheon,osaka,87
탁우빈,16,other,gimpo,osaka,9
위범준,37,tourism,busan,saporo,26
장희원,31,business,busan,saporo,18
봉단아,30,other,incheon,tokyo,39
간종현,24,tourism,jeju,fukuoka,90
곽현민,70,business,jeju,saporo,54
경지안,31,tourism,jeju,tokyo,36
금라엘,36,other,busan,saporo,35
우효원,17,tourism,gimpo,osaka,14
탁효은,50,business,gimpo,osaka,81
민연우,66,other,gimpo,osaka,5
당지후,39,other,busan,tokyo,69
엄태인,72,other,incheon,tokyo,60
모동준,55,tourism,jeju,osaka,31
이채율,40,tourism,incheon,osaka,29
복도율,11,business,busan,tokyo,8
추태양,50,other,busan,osaka,20
차서린,36,other,incheon,saporo,24
한단비,27,tourism,jeju,tokyo,84
한현성,44,tourism,gimpo,osaka,47
왕민영,45,other,incheon,tokyo,65
팽연호,66,business,jeju,osaka,2
전은율,12,business,busan,osaka,87
태나윤,73,business,busan,tokyo,57
엄수민,53,business,busan,saporo,55
반윤재,33,tourism,busan,fukuoka,60
홍아린,42,other,incheon,osaka,77
감재희,63,tourism,incheon,tokyo,18
진승민,28,other,gimpo,fukuoka,65
감도경,54,business,busan,saporo,33
두태윤,37,other,incheon,tokyo,79
위다율,45,other,busan,tokyo,9
금건우,57,other,incheon,tokyo,26
모지온,25,business,incheon,fukuoka,61
경동혁,28,business,jeju,fukuoka,80
곽채은,63,tourism,jeju,fukuoka,90
추서호,20,other,gimpo,saporo,65
예건희,6,business,jeju,osaka,44
오태호,3,business,busan,saporo,27
장지호,75,other,busan,saporo,29
지하온,75,other,gimpo,osaka,79
연세연,9,business,incheon,fukuoka,67
정준,43,tourism,jeju,saporo,78
신현성,1,other,incheon,osaka,66
정소이,18,other,gimpo,saporo,42
석보미,47,tourism,gimpo,fukuoka,31
김현승,29,other,gimpo,osaka,88
나사랑,67,business,gimpo,fukuoka,80
두도진,0,business,busan,saporo,45
남지안,75,tourism,incheon,osaka,75
양재혁,10,tourism,gimpo,tokyo,56
연태은,75,other,jeju,fukuoka,45
나이한,60,other,incheon,tokyo,84
황정현,49,tourism,incheon,saporo,51
함지아,25,other,incheon,saporo,63
한가온,72,tourism,jeju,saporo,69
태지혁,73,other,incheon,saporo,32
전소영,51,business,busan,osaka,35
정하빈,61,tourism,incheon,tokyo,23
반채연,42,other,busan,fukuoka,12
어세은,45,tourism,incheon,osaka,3
시다원,35,tourism,busan,fukuoka,43
동승윤,44,tourism,busan,tokyo,52
라승주,23,other,gimpo,saporo,85
정가온,39,other,incheon,tokyo,29
피은빈,56,other,jeju,tokyo,65
견태성,42,other,busan,saporo,45
진종현,24,business,busan,fukuoka,55
형유나,26,business,busan,fukuoka,31
단태건,13,other,jeju,tokyo,31
단지호,43,tourism,busan,saporo,80
지소정,25,other,busan,tokyo,80
감도경,33,other,gimpo,fukuoka,87
천나윤,40,business,incheon,saporo,44
도은수,30,other,jeju,tokyo,66
도현아,71,business,jeju,saporo,23
최정민,17,other,gimpo,fukuoka,40
백준서,16,business,gimpo,tokyo,52
호동혁,59,other,busan,osaka,17
길세준,5,business,gimpo,osaka,78
맹시아,71,other,incheon,fukuoka,25
구서우,57,tourism,incheon,saporo,88
반주완,65,tourism,busan,tokyo,58
윤대현,19,business,busan,osaka,65
시시은,67,tourism,busan,saporo,28
전태율,32,business,gimpo,osaka,34
경우준,44,other,incheon,saporo,39
여지혜,14,other,incheon,osaka,55
복단아,31,other,busan,tokyo,6
추다현,6,other,incheon,tokyo,2
염지환,25,other,jeju,osaka,30
박정민,12,other,gimpo,fukuoka,76
가가영,58,other,incheon,saporo,11
주지아,17,other,incheon,osaka,47
장도아,6,business,incheon,osaka,30
최재영,69,business,gimpo,fukuoka,78
표은재,74,tourism,busan,osaka,51
유재율,10,other,gimpo,tokyo,27
장단아,23,tourism,gimpo,saporo,35
은유하,62,tourism,busan,saporo,72
옥정현,49,other,jeju,fukuoka,7
오정현,12,other,gimpo,osaka,45
어대현,61,tourism,busan,tokyo,23
오주호,30,other,jeju,saporo,10
박나린,55,other,gimpo,saporo,10
공은채,25,tourism,jeju,osaka,26
피연주,61,other,incheon,saporo,18
라민기,60,business,gimpo,saporo,86
명서영,50,business,busan,osaka,14
배나영,71,business,busan,saporo,6
곽가온,28,other,incheon,saporo,54
갈유안,71,business,jeju,osaka,39
지서준,69,business,gimpo,fukuoka,21
길채민,36,tourism,gimpo,fukuoka,48
간현아,10,tourism,jeju,saporo,29
안서진,7,other,incheon,fukuoka,34
상나현,63,tourism,busan,tokyo,79
노윤후,6,tourism,jeju,tokyo,30
은준후,14,other,jeju,osaka,23
옥채희,28,tourism,jeju,tokyo,87
마서희,15,other,busan,osaka,13
길서우,61,business,gimpo,tokyo,42
안범준,6,other,busan,osaka,9
마유정,18,tourism,jeju,fukuoka,90
백성현,12,business,incheon,saporo,60
편상우,27,tourism,gimpo,fukuoka,46
나지호,18,tourism,jeju,tokyo,35
인채율,72,other,busan,osaka,35
문승민,3,tourism,gimpo,saporo,23
위연아,33,tourism,gimpo,osaka,8
변태훈,70,other,incheon,osaka,21
안소민,13,other,jeju,saporo,90
동지윤,23,business,gimpo,osaka,27
원영준,14,other,busan,saporo,5
차예원,11,tourism,busan,saporo,8
피라엘,62,tourism,busan,osaka,26
갈도하,31,other,incheon,fukuoka,30
강예인,75,other,incheon,tokyo,32
염서현,67,other,gimpo,saporo,71
남시현,47,business,gimpo,osaka,21
하하은,62,other,busan,tokyo,30
형시준,6,tourism,jeju,osaka,42
홍강민,57,business,gimpo,osaka,87
노하람,60,other,incheon,osaka,1
백민성,52,other,busan,fukuoka,50
고단아,61,tourism,busan,osaka,18
안예진,59,other,incheon,tokyo,65
위서원,51,other,busan,fukuoka,14
곽서영,28,business,gimpo,osaka,10
공은별,33,business,busan,fukuoka,39
안재이,65,tourism,gimpo,osaka,29
은시우,22,other,gimpo,osaka,76
육건호,28,business,incheon,osaka,78
현한나,68,business,jeju,saporo,82
온정연,73,other,busan,saporo,74
조현,9,tourism,jeju,tokyo,21
형세인,12,business,gimpo,fukuoka,21
차유진,17,other,busan,saporo,60
남지온,17,tourism,busan,saporo,71
허이안,3,tourism,incheon,fukuoka,76
빈현준,61,business,busan,fukuoka,48
지소연,16,business,incheon,fukuoka,5
간예성,24,other,gimpo,osaka,61
좌형준,65,tourism,jeju,saporo,2
기정윤,29,business,gimpo,saporo,73
이지웅,55,business,incheon,saporo,58
조진서,36,tourism,gimpo,tokyo,77
진서율,48,tourism,busan,saporo,75
도하리,9,business,incheon,osaka,67
동찬영,52,other,busan,osaka,13
우채현,0,other,incheon,fukuoka,46
양하율,11,tourism,jeju,fukuoka,43
라혜인,28,other,incheon,saporo,26
함태연,28,tourism,jeju,osaka,66
시수현,61,tourism,gimpo,osaka,35
기승빈,24,business,gimpo,osaka,13
연찬,70,tourism,busan,fukuoka,29
석은찬,25,other,busan,saporo,7
홍윤채,38,other,incheon,fukuoka,31
승지한,11,other,gimpo,fukuoka,64
성태이,24,other,incheon,fukuoka,90
공재호,34,tourism,jeju,fukuoka,73
허은호,42,business,busan,tokyo,71
팽민서,50,other,incheon,saporo,86
장태은,18,other,incheon,tokyo,32
호태성,55,tourism,incheon,osaka,13
류민서,26,business,jeju,fukuoka,57
안영준,46,other,incheon,tokyo,14
상한율,65,tourism,busan,saporo,74
당선우,29,tourism,incheon,osaka,18
빈찬,56,business,gimpo,saporo,53
명한울,12,other,incheon,fukuoka,75
장은혜,26,business,busan,tokyo,22
홍민성,35,other,jeju,fukuoka,20
서지원,79,other,busan,saporo,30
민승찬,17,other,gimpo,osaka,45
노상우,6,business,busan,saporo,46
노승빈,25,tourism,jeju,saporo,72
함이안,57,tourism,jeju,fukuoka,27
나우주,78,business,incheon,fukuoka,49
부다은,55,business,busan,fukuoka,16
사라희,63,tourism,busan,tokyo,73
견율,71,tourism,jeju,saporo,48
구유찬,0,tourism,incheon,saporo,28
당은지,28,business,incheon,osaka,25
기동혁,13,other,incheon,osaka,3
소주혁,27,business,incheon,tokyo,69
호태율,11,business,jeju,fukuoka,25
권하율,40,business,jeju,osaka,36
임하엘,66,other,busan,tokyo,80
진태은,18,tourism,gimpo,tokyo,9
설재우,1,business,gimpo,saporo,1
맹준혁,1,other,incheon,osaka,35
예도훈,51,other,gimpo,fukuoka,42
음소윤,72,other,busan,osaka,5
권이서,16,other,jeju,saporo,78
노지후,70,tourism,busan,tokyo,40
견유림,33,business,busan,saporo,43
공태훈,17,tourism,incheon,fukuoka,31
방재민,24,tourism,jeju,osaka,78
지세아,45,business,jeju,fukuoka,74
염시윤,39,tourism,incheon,osaka,68
변서원,62,tourism,incheon,fukuoka,47
채용준,33,tourism,gimpo,saporo,33
경연아,46,business,incheon,saporo,12
승태하,72,other,gimpo,fukuoka,11
왕민석,28,other,jeju,tokyo,2
전로아,59,other,incheon,osaka,65
형유림,56,tourism,incheon,saporo,48
추규리,72,tourism,busan,osaka,83
황강우,48,tourism,incheon,tokyo,4
공민우,67,other,busan,saporo,19
명재율,64,tourism,gimpo,fukuoka,13
견민기,51,other,incheon,osaka,31
어정민,60,tourism,jeju,fukuoka,88
왕지온,39,other,busan,osaka,49
우보미,21,business,jeju,fukuoka,75
홍새봄,25,tourism,incheon,fukuoka,23
공시환,61,business,gimpo,fukuoka,60
소건후,6,other,busan,tokyo,31
최시연,50,other,jeju,fukuoka,1
태대현,36,tourism,jeju,tokyo,28
음민서,3,other,jeju,fukuoka,31
여예성,68,tourism,busan,saporo,82
시예진,25,other,gimpo,tokyo,61
설소은,49,other,gimpo,saporo,69
기세영,38,other,busan,fukuoka,81
강경민,65,other,incheon,fukuoka,2
좌민건,65,other,busan,fukuoka,63
시태인,25,tourism,incheon,saporo,42
석선호,65,business,incheon,saporo,7
길태성,11,tourism,incheon,saporo,86
부규빈,32,other,jeju,fukuoka,24
인지윤,33,other,incheon,saporo,45
간태리,25,tourism,busan,tokyo,55
염원준,41,other,incheon,fukuoka,17
목가인,24,tourism,incheon,tokyo,60
빈태준,5,other,jeju,fukuoka,20
탁가윤,56,tourism,incheon,saporo,28
팽혜성,10,tourism,jeju,saporo,11
나도윤,51,business,incheon,fukuoka,63
주도원,78,other,gimpo,osaka,69
반효준,57,tourism,gimpo,saporo,65
복윤우,13,business,gimpo,osaka,9
하지민,33,other,gimpo,tokyo,33
사찬,53,tourism,incheon,saporo,25
곽주환,24,tourism,busan,fukuoka,80
감유안,2,tourism,incheon,tokyo,82
차윤하,22,other,jeju,saporo,76
빈정원,21,other,gimpo,fukuoka,13
탁지한,28,tourism,busan,fukuoka,52
신지우,13,business,jeju,saporo,82
제상현,74,tourism,busan,fukuoka,78
호효주,56,tourism,jeju,osaka,41
변주혁,24,tourism,busan,saporo,43
오혜윤,4,tourism,gimpo,saporo,70
고유빈,33,tourism,jeju,fukuoka,47
이태윤,77,business,incheon,osaka,64
고지환,64,other,jeju,saporo,34
황도아,70,tourism,gimpo,osaka,68
금예성,58,other,gimpo,saporo,57
배지안,32,other,jeju,fukuoka,57
조유림,53,business,jeju,saporo,71
시서정,31,other,gimpo,tokyo,26
나성윤,78,tourism,incheon,fukuoka,29
피은서,68,business,jeju,saporo,78
문재훈,51,business,jeju,fukuoka,88
권보미,0,other,jeju,osaka,60
엄건희,69,tourism,incheon,osaka,34
선한결,56,tourism,gimpo,tokyo,76
차세준,8,tourism,jeju,fukuoka,15
범도영,49,other,gimpo,tokyo,47
사별,23,tourism,jeju,tokyo,45
봉윤후,72,business,incheon,tokyo,38
엄하은,33,tourism,busan,tokyo,14
예지호,3,business,busan,tokyo,89
